field,angle,mode,ik,kx,ky,energy,vx_archived,surface_weight,inverse_tau,tau,sigma_term
0.1,9,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.1371798717368573,0.8793683610251232,2.2622785003136914e-07
0.1,9,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.323204346066202,0.7557411695124288,0.025948731632635086
0.1,9,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.29401639976649,0.7727877329688044,9.883905803658133e-05
0.1,9,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.2663908375886492,0.7896456372853365,0.029293754748597103
0.1,9,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.207037000503455,0.8284750174045205,0.00914052467532085
0.1,9,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.1571838327194677,0.8641669298558432,3.077013913871865e-05
0.1,10,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.1315919303259734,0.8837107911435298,2.3359819400425933e-05
0.1,10,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.1882198266831778,0.8415951135838402,0.001224627529746438
0.1,10,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.299423132929209,0.7695722622282105,6.601579582177387e-05
0.1,10,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.300086078900341,0.7691798383425777,0.005820300721174142
0.1,10,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.3280441426813747,0.7529870189261628,0.009783444895740345
0.1,10,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.1058093241371492,0.9043150371157243,5.01948383956753e-06
0.1,10,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.9758031392391789,1.0247968671013776,0.008267152178190565
0.1,10,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.0367132980934108,0.9645868359546181,0.0022429989232586505
0.1,10,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.0019123573975866,0.9980912927328756,0.014140987840919831
0.1,10,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.1532724724947043,0.8670977794491596,2.2307109864981076e-07
0.1,10,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.25170498581786,0.7989102954212516,0.02743096405322185
0.1,10,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.2082065025105613,0.827673082310082,0.00010585885920249805
0.1,10,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.1800736451908627,0.8474047395900127,0.031436463955766346
0.1,10,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.1105749400027591,0.9004345082714684,0.009934450247094254
